Tick,Evento,ID Repartidor
1522,El repartidor vuelve a estar listo,8
1523,Comenzó el envio del pedido,12
1523,Se asignó el rapartidor,8
1523,Finalizó el envío del pedido,4
1524,El repartidor vuelve a estar listo,5
1524,El repartidor vuelve a estar listo,1
1524,Finalizó el envío del pedido,13
1525,Se asignó el rapartidor,1
1525,Finalizó el envío del pedido,2
1526,Se asignó el rapartidor,5
1530,El repartidor vuelve a estar listo,13
1531,Se asignó el rapartidor,13
1531,Comenzó el envio del pedido,8
1532,Comenzó el envio del pedido,13
1532,Comenzó el envio del pedido,1
1534,Comenzó el envio del pedido,7
1536,El repartidor vuelve a estar listo,15
1537,Se asignó el rapartidor,15
1537,Finalizó el envío del pedido,12
1538,Comenzó el envio del pedido,15
1540,Finalizó el envío del pedido,13
1542,Comenzó el envio del pedido,9
1543,El repartidor vuelve a estar listo,4
1544,Se asignó el rapartidor,4
1545,El repartidor vuelve a estar listo,2
1546,Se asignó el rapartidor,2
1546,Finalizó el envío del pedido,8
1547,Comenzó el envio del pedido,2
1547,Finalizó el envío del pedido,9
1549,El repartidor vuelve a estar listo,13
1549,Finalizó el envío del pedido,7
1549,Comenzó el envio del pedido,10
1550,Se asignó el rapartidor,13
1550,Finalizó el envío del pedido,1
1552,El repartidor vuelve a estar listo,12
1552,El repartidor vuelve a estar listo,9
1552,Comenzó el envio del pedido,5
1553,Se asignó el rapartidor,12
1554,Comenzó el envio del pedido,12
1554,Se asignó el rapartidor,9
1555,Comenzó el envio del pedido,9
1555,Finalizó el envío del pedido,15
1556,Comenzó el envio del pedido,14
1559,Finalizó el envío del pedido,5
1559,Comenzó el envio del pedido,6
1561,Finalizó el envío del pedido,2
1561,Comenzó el envio del pedido,13
1562,El repartidor vuelve a estar listo,8
1562,Comenzó el envio del pedido,4
1563,Se asignó el rapartidor,8
1564,El repartidor vuelve a estar listo,7
1564,Finalizó el envío del pedido,14
1564,Comenzó el envio del pedido,8
1565,Se asignó el rapartidor,7
1566,El repartidor vuelve a estar listo,5
1566,Comenzó el envio del pedido,7
1566,Finalizó el envío del pedido,13
1567,Se asignó el rapartidor,5
1568,El repartidor vuelve a estar listo,1
1568,Comenzó el envio del pedido,5
1568,Finalizó el envío del pedido,10
1568,Finalizó el envío del pedido,6
1569,Se asignó el rapartidor,1
1569,Comenzó el envio del pedido,11
1570,Comenzó el envio del pedido,1
1571,El repartidor vuelve a estar listo,13
1571,Finalizó el envío del pedido,8
1572,Se asignó el rapartidor,13
1572,El repartidor vuelve a estar listo,14
1573,Comenzó el envio del pedido,13
1573,Se asignó el rapartidor,14
1573,El repartidor vuelve a estar listo,15
1573,Finalizó el envío del pedido,12
1574,Comenzó el envio del pedido,14
1574,Se asignó el rapartidor,15
1574,Finalizó el envío del pedido,9
1575,Finalizó el envío del pedido,4
1576,El repartidor vuelve a estar listo,2
1576,Finalizó el envío del pedido,7
1576,Comenzó el envio del pedido,3
1577,Se asignó el rapartidor,2
1577,El repartidor vuelve a estar listo,6
1578,Se asignó el rapartidor,6
1578,El repartidor vuelve a estar listo,8
1578,Finalizó el envío del pedido,13
1579,Se asignó el rapartidor,8
1579,Comenzó el envio del pedido,6
1579,Finalizó el envío del pedido,14
1580,Comenzó el envio del pedido,8
1580,Comenzó el envio del pedido,15
1583,Finalizó el envío del pedido,5
1584,El repartidor vuelve a estar listo,13
1585,Se asignó el rapartidor,13
1585,El repartidor vuelve a estar listo,14
1586,Comenzó el envio del pedido,13
1586,Se asignó el rapartidor,14
1587,El repartidor vuelve a estar listo,7
1587,El repartidor vuelve a estar listo,10
1587,Finalizó el envío del pedido,1
1587,Finalizó el envío del pedido,11
1587,Comenzó el envio del pedido,14
1588,Se asignó el rapartidor,7
1588,El repartidor vuelve a estar listo,4
1589,Comenzó el envio del pedido,7
1589,Se asignó el rapartidor,10
1590,Se asignó el rapartidor,4
1590,Finalizó el envío del pedido,3
1591,Finalizó el envío del pedido,14
1593,El repartidor vuelve a estar listo,12
1594,Se asignó el rapartidor,12
1594,El repartidor vuelve a estar listo,9
1595,Se asignó el rapartidor,9
1595,Finalizó el envío del pedido,15
1595,Comenzó el envio del pedido,12
1596,El repartidor vuelve a estar listo,14
1597,Se asignó el rapartidor,14
1597,Finalizó el envío del pedido,7
1597,Finalizó el envío del pedido,6
1598,Finalizó el envío del pedido,8
1598,Comenzó el envio del pedido,2
1599,El repartidor vuelve a estar listo,5
1600,Se asignó el rapartidor,5
1601,Finalizó el envío del pedido,13
1602,Comenzó el envio del pedido,4
1604,El repartidor vuelve a estar listo,3
1605,Se asignó el rapartidor,3
1605,El repartidor vuelve a estar listo,11
1605,El repartidor vuelve a estar listo,1
1606,Se asignó el rapartidor,11
1606,El repartidor vuelve a estar listo,7
1606,Comenzó el envio del pedido,9
1607,Se asignó el rapartidor,1
1608,Se asignó el rapartidor,7
1609,Comenzó el envio del pedido,7
1609,Finalizó el envío del pedido,2
1610,El repartidor vuelve a estar listo,15
1611,Se asignó el rapartidor,15
1611,Finalizó el envío del pedido,4
1611,Finalizó el envío del pedido,12
1612,Comenzó el envio del pedido,15
1612,Comenzó el envio del pedido,5
1614,Finalizó el envío del pedido,7
1616,El repartidor vuelve a estar listo,6
1616,Comenzó el envio del pedido,11
1617,Se asignó el rapartidor,6
1617,El repartidor vuelve a estar listo,8
1617,El repartidor vuelve a estar listo,13
1618,Se asignó el rapartidor,8
1619,Se asignó el rapartidor,13
1619,Comenzó el envio del pedido,8
1620,El repartidor vuelve a estar listo,2
1620,El repartidor vuelve a estar listo,7
1620,El repartidor vuelve a estar listo,4
1621,Se asignó el rapartidor,2
1622,Se asignó el rapartidor,7
1622,Finalizó el envío del pedido,9
1623,Se asignó el rapartidor,4
1623,Comenzó el envio del pedido,7
1623,Finalizó el envío del pedido,5
1624,Comenzó el envio del pedido,4
1625,Finalizó el envío del pedido,11
1628,El repartidor vuelve a estar listo,12
1628,Finalizó el envío del pedido,7
1628,Finalizó el envío del pedido,15
1628,Comenzó el envio del pedido,14
1629,Se asignó el rapartidor,12
1630,Comenzó el envio del pedido,12
1630,Finalizó el envío del pedido,8
1630,Finalizó el envío del pedido,4
1630,Comenzó el envio del pedido,10
1633,Comenzó el envio del pedido,1
1634,El repartidor vuelve a estar listo,5
1634,El repartidor vuelve a estar listo,11
1634,El repartidor vuelve a estar listo,7
1635,Se asignó el rapartidor,11
1636,Se asignó el rapartidor,7
1637,Comenzó el envio del pedido,7
1637,Se asignó el rapartidor,5
1637,El repartidor vuelve a estar listo,4
1637,Comenzó el envio del pedido,5
1638,Se asignó el rapartidor,4
1638,El repartidor vuelve a estar listo,9
1639,Se asignó el rapartidor,9
1642,El repartidor vuelve a estar listo,8
1642,Finalizó el envío del pedido,14
1643,Se asignó el rapartidor,8
1643,Comenzó el envio del pedido,11
1644,Finalizó el envío del pedido,10
1644,Finalizó el envío del pedido,7
1645,El repartidor vuelve a estar listo,15
1645,Finalizó el envío del pedido,1
1646,Se asignó el rapartidor,15
1647,Comenzó el envio del pedido,15
1648,Finalizó el envío del pedido,12
1648,Comenzó el envio del pedido,4
1652,El repartidor vuelve a estar listo,7
1653,Se asignó el rapartidor,7
1653,Comenzó el envio del pedido,3
1653,Comenzó el envio del pedido,9
1654,Comenzó el envio del pedido,7
1654,Finalizó el envío del pedido,5
1656,El repartidor vuelve a estar listo,14
1657,Se asignó el rapartidor,14
1657,El repartidor vuelve a estar listo,1
1658,Comenzó el envio del pedido,14
1658,Se asignó el rapartidor,1
1658,El repartidor vuelve a estar listo,10
1658,Finalizó el envío del pedido,11
1659,Se asignó el rapartidor,10
1660,Finalizó el envío del pedido,4
1661,Comenzó el envio del pedido,10
1661,Finalizó el envío del pedido,15
1664,Finalizó el envío del pedido,3
1665,Comenzó el envio del pedido,8
1665,Comenzó el envio del pedido,6
1666,Finalizó el envío del pedido,9
1667,El repartidor vuelve a estar listo,12
1667,Finalizó el envío del pedido,7
1668,Se asignó el rapartidor,12
1669,Comenzó el envio del pedido,12
1670,Finalizó el envío del pedido,6
1671,El repartidor vuelve a estar listo,9
1671,El repartidor vuelve a estar listo,5
1671,Finalizó el envío del pedido,8
1672,Se asignó el rapartidor,5
1672,Finalizó el envío del pedido,14
1673,Se asignó el rapartidor,9
1673,El repartidor vuelve a estar listo,4
1674,Se asignó el rapartidor,4
1675,Comenzó el envio del pedido,4
1675,El repartidor vuelve a estar listo,11
1675,Finalizó el envío del pedido,10
1676,Se asignó el rapartidor,11
1676,Comenzó el envio del pedido,11
1677,El repartidor vuelve a estar listo,6
1677,El repartidor vuelve a estar listo,3
1677,El repartidor vuelve a estar listo,10
1677,El repartidor vuelve a estar listo,15
1678,Se asignó el rapartidor,6
1679,Se asignó el rapartidor,3
1679,El repartidor vuelve a estar listo,8
1679,Finalizó el envío del pedido,12
1679,Comenzó el envio del pedido,5
1680,Se asignó el rapartidor,15
1681,Comenzó el envio del pedido,15
1681,Se asignó el rapartidor,10
1682,Comenzó el envio del pedido,10
1682,Se asignó el rapartidor,8
1683,Comenzó el envio del pedido,8
1683,El repartidor vuelve a estar listo,7
1684,Se asignó el rapartidor,7
1684,Finalizó el envío del pedido,5
1685,Comenzó el envio del pedido,7
1687,El repartidor vuelve a estar listo,14
1687,Finalizó el envío del pedido,8
1687,Comenzó el envio del pedido,9
1688,Se asignó el rapartidor,14
1688,El repartidor vuelve a estar listo,12
1688,Finalizó el envío del pedido,15
1689,Se asignó el rapartidor,12
1689,Comenzó el envio del pedido,14
1690,El repartidor vuelve a estar listo,5
1691,Se asignó el rapartidor,5
1691,Comenzó el envio del pedido,3
1691,Finalizó el envío del pedido,11
1692,Comenzó el envio del pedido,5
1692,El repartidor vuelve a estar listo,8
1693,Se asignó el rapartidor,8
1693,Comenzó el envio del pedido,13
1693,Finalizó el envío del pedido,10
1694,Finalizó el envío del pedido,4
1696,El repartidor vuelve a estar listo,15
1697,Se asignó el rapartidor,15
1698,Comenzó el envio del pedido,15
1699,Finalizó el envío del pedido,3
1700,Finalizó el envío del pedido,5
1702,Finalizó el envío del pedido,13
1703,Finalizó el envío del pedido,9
1703,Finalizó el envío del pedido,7
1705,El repartidor vuelve a estar listo,10
1706,Se asignó el rapartidor,10
1706,El repartidor vuelve a estar listo,11
1706,Comenzó el envio del pedido,2
1707,Comenzó el envio del pedido,10
1707,Se asignó el rapartidor,11
1707,Finalizó el envío del pedido,15
1707,Comenzó el envio del pedido,6
1708,El repartidor vuelve a estar listo,3
1708,Comenzó el envio del pedido,11
1708,Finalizó el envío del pedido,14
1708,Comenzó el envio del pedido,8
1709,Se asignó el rapartidor,3
1709,El repartidor vuelve a estar listo,5
1710,Se asignó el rapartidor,5
1710,Comenzó el envio del pedido,3
1711,Comenzó el envio del pedido,5
1712,El repartidor vuelve a estar listo,13
1713,Se asignó el rapartidor,13
1713,Finalizó el envío del pedido,2
1713,El repartidor vuelve a estar listo,4
1713,Finalizó el envío del pedido,10
1714,Comenzó el envio del pedido,13
1714,Comenzó el envio del pedido,12
1714,Se asignó el rapartidor,4
1715,Finalizó el envío del pedido,5
1715,Comenzó el envio del pedido,4
1717,El repartidor vuelve a estar listo,15
1718,Se asignó el rapartidor,15
1719,El repartidor vuelve a estar listo,9
1719,Comenzó el envio del pedido,15
1720,Se asignó el rapartidor,9
1720,El repartidor vuelve a estar listo,2
1720,El repartidor vuelve a estar listo,10
1720,El repartidor vuelve a estar listo,5
1720,Finalizó el envío del pedido,11
1721,Se asignó el rapartidor,2
1722,Comenzó el envio del pedido,2
1722,Se asignó el rapartidor,5
1722,El repartidor vuelve a estar listo,7
1723,Comenzó el envio del pedido,5
1723,Se asignó el rapartidor,10
1723,Finalizó el envío del pedido,3
1724,Se asignó el rapartidor,7
1726,Finalizó el envío del pedido,12
1726,Comenzó el envio del pedido,9
1727,Finalizó el envío del pedido,8
1727,Finalizó el envío del pedido,6
1728,El repartidor vuelve a estar listo,14
1729,Se asignó el rapartidor,14
1729,Finalizó el envío del pedido,2
1730,Comenzó el envio del pedido,14
1732,Finalizó el envío del pedido,13
1732,Finalizó el envío del pedido,15
1733,El repartidor vuelve a estar listo,11
1733,Finalizó el envío del pedido,4
1734,Se asignó el rapartidor,11
1735,Comenzó el envio del pedido,11
1735,Comenzó el envio del pedido,7
1737,El repartidor vuelve a estar listo,3
1737,El repartidor vuelve a estar listo,2
1737,Comenzó el envio del pedido,10
1738,Se asignó el rapartidor,3
1739,Se asignó el rapartidor,2
1739,El repartidor vuelve a estar listo,12
1739,Comenzó el envio del pedido,3
1740,Comenzó el envio del pedido,2
1740,Comenzó el envio del pedido,1
1740,Se asignó el rapartidor,12
1741,Comenzó el envio del pedido,12
1741,Finalizó el envío del pedido,5
1743,Finalizó el envío del pedido,14
1745,Finalizó el envío del pedido,1
1745,Finalizó el envío del pedido,9
1745,Finalizó el envío del pedido,10
1746,El repartidor vuelve a estar listo,15
1746,El repartidor vuelve a estar listo,8
1747,Se asignó el rapartidor,15
1747,El repartidor vuelve a estar listo,6
1748,Comenzó el envio del pedido,15
1748,Se asignó el rapartidor,8
1748,Finalizó el envío del pedido,7
1749,Comenzó el envio del pedido,8
1749,Se asignó el rapartidor,6
1749,Finalizó el envío del pedido,11
1749,Finalizó el envío del pedido,2
1750,Comenzó el envio del pedido,6
1751,El repartidor vuelve a estar listo,13
1751,El repartidor vuelve a estar listo,1
1751,El repartidor vuelve a estar listo,4
1751,Finalizó el envío del pedido,12
1752,Se asignó el rapartidor,1
1753,Comenzó el envio del pedido,1
1753,Se asignó el rapartidor,4
1753,El repartidor vuelve a estar listo,10
1754,Se asignó el rapartidor,13
1755,Comenzó el envio del pedido,13
1755,Se asignó el rapartidor,10
1756,Comenzó el envio del pedido,10
1757,El repartidor vuelve a estar listo,14
1757,Finalizó el envío del pedido,3
1757,Finalizó el envío del pedido,1
1758,Se asignó el rapartidor,14
1758,Finalizó el envío del pedido,15
1759,El repartidor vuelve a estar listo,2
1759,Comenzó el envio del pedido,14
1760,Se asignó el rapartidor,2
1760,El repartidor vuelve a estar listo,5
1760,Finalizó el envío del pedido,6
1761,Se asignó el rapartidor,5
1761,Comenzó el envio del pedido,2
1761,Finalizó el envío del pedido,13
1762,Comenzó el envio del pedido,5
1762,El repartidor vuelve a estar listo,7
1762,Finalizó el envío del pedido,10
1763,Se asignó el rapartidor,7
1763,El repartidor vuelve a estar listo,12
1763,El repartidor vuelve a estar listo,1
1764,Comenzó el envio del pedido,7
1764,Se asignó el rapartidor,1
1764,El repartidor vuelve a estar listo,9
1764,El repartidor vuelve a estar listo,11
1764,Finalizó el envío del pedido,14
1765,Se asignó el rapartidor,12
1765,Comenzó el envio del pedido,1
1765,Finalizó el envío del pedido,8
1766,Comenzó el envio del pedido,12
1766,Se asignó el rapartidor,11
1767,Se asignó el rapartidor,9
1768,El repartidor vuelve a estar listo,10
1768,Comenzó el envio del pedido,9
1769,Se asignó el rapartidor,10
1769,El repartidor vuelve a estar listo,14
1770,Comenzó el envio del pedido,10
1770,Se asignó el rapartidor,14
1770,El repartidor vuelve a estar listo,15
1771,Comenzó el envio del pedido,14
1771,Se asignó el rapartidor,15
1771,Comenzó el envio del pedido,4
1771,El repartidor vuelve a estar listo,6
1771,Finalizó el envío del pedido,1
1772,Se asignó el rapartidor,6
1772,Comenzó el envio del pedido,15
1772,Finalizó el envío del pedido,2
1773,Comenzó el envio del pedido,6
1774,El repartidor vuelve a estar listo,13
1774,Finalizó el envío del pedido,5
1774,Comenzó el envio del pedido,11
1775,Se asignó el rapartidor,13
1776,Finalizó el envío del pedido,7
1776,Finalizó el envío del pedido,14
1777,El repartidor vuelve a estar listo,3
1778,Se asignó el rapartidor,3
1778,El repartidor vuelve a estar listo,1
1778,Finalizó el envío del pedido,12
1779,Se asignó el rapartidor,1
1780,Comenzó el envio del pedido,1
1781,Finalizó el envío del pedido,4
1782,El repartidor vuelve a estar listo,14
1782,El repartidor vuelve a estar listo,8
1782,Finalizó el envío del pedido,15
1783,Se asignó el rapartidor,14
1784,Se asignó el rapartidor,8
1784,Comenzó el envio del pedido,14
1784,El repartidor vuelve a estar listo,2
1784,Finalizó el envío del pedido,6
1785,Se asignó el rapartidor,2
1785,Finalizó el envío del pedido,9
1785,Finalizó el envío del pedido,10
1786,Comenzó el envio del pedido,8
1787,El repartidor vuelve a estar listo,5
1787,Finalizó el envío del pedido,1
1788,Se asignó el rapartidor,5
1789,El repartidor vuelve a estar listo,7
1789,Comenzó el envio del pedido,5
1790,Se asignó el rapartidor,7
1790,Comenzó el envio del pedido,2
1791,El repartidor vuelve a estar listo,12
1792,Se asignó el rapartidor,12
1792,El repartidor vuelve a estar listo,4
1792,Finalizó el envío del pedido,11
1793,Comenzó el envio del pedido,12
1793,Se asignó el rapartidor,4
1793,Comenzó el envio del pedido,3
1793,El repartidor vuelve a estar listo,15
1794,Se asignó el rapartidor,15
1794,Comenzó el envio del pedido,4
1794,Finalizó el envío del pedido,2
1795,El repartidor vuelve a estar listo,1
1795,Comenzó el envio del pedido,13
1796,Se asignó el rapartidor,1
1796,El repartidor vuelve a estar listo,6
1797,Se asignó el rapartidor,6
1798,Comenzó el envio del pedido,6
1798,Finalizó el envío del pedido,8
1799,El repartidor vuelve a estar listo,2
1800,Se asignó el rapartidor,2
1800,Comenzó el envio del pedido,1
1801,El repartidor vuelve a estar listo,10
1801,Finalizó el envío del pedido,14
1801,Finalizó el envío del pedido,12
1802,Se asignó el rapartidor,10
1802,Finalizó el envío del pedido,3
1803,Comenzó el envio del pedido,10
1803,El repartidor vuelve a estar listo,9
1804,Se asignó el rapartidor,9
1805,Comenzó el envio del pedido,9
1806,Finalizó el envío del pedido,13
1807,Finalizó el envío del pedido,5
1808,Finalizó el envío del pedido,4
1809,Comenzó el envio del pedido,15
1810,El repartidor vuelve a estar listo,11
1810,El repartidor vuelve a estar listo,12
1810,Finalizó el envío del pedido,6
1811,Se asignó el rapartidor,12
1811,El repartidor vuelve a estar listo,8
1812,Comenzó el envio del pedido,12
1812,Se asignó el rapartidor,11
1812,El repartidor vuelve a estar listo,3
1813,Se asignó el rapartidor,8
1813,Comenzó el envio del pedido,11
1814,Comenzó el envio del pedido,8
1814,Se asignó el rapartidor,3
1815,Comenzó el envio del pedido,7
1817,El repartidor vuelve a estar listo,13
1817,Finalizó el envío del pedido,15
1817,Finalizó el envío del pedido,1
1818,Se asignó el rapartidor,13
1818,Finalizó el envío del pedido,10
1818,Finalizó el envío del pedido,9
1819,El repartidor vuelve a estar listo,14
1820,Se asignó el rapartidor,14
1821,Comenzó el envio del pedido,14
1821,Finalizó el envío del pedido,8
1822,Finalizó el envío del pedido,12
1823,El repartidor vuelve a estar listo,4
1823,El repartidor vuelve a estar listo,6
1823,Finalizó el envío del pedido,7
1824,Se asignó el rapartidor,4
1825,Comenzó el envio del pedido,4
1825,Se asignó el rapartidor,6
1826,El repartidor vuelve a estar listo,5
1826,El repartidor vuelve a estar listo,15
1826,Comenzó el envio del pedido,6
1826,Finalizó el envío del pedido,11
1827,Se asignó el rapartidor,5
1828,Comenzó el envio del pedido,5
1828,Se asignó el rapartidor,15
1829,El repartidor vuelve a estar listo,8
1829,Finalizó el envío del pedido,4
1830,Se asignó el rapartidor,8
1831,El repartidor vuelve a estar listo,7
1832,Se asignó el rapartidor,7
1832,El repartidor vuelve a estar listo,9
1833,Se asignó el rapartidor,9
1833,Comenzó el envio del pedido,7
1833,El repartidor vuelve a estar listo,12
1834,Comenzó el envio del pedido,9
1834,Se asignó el rapartidor,12
1834,El repartidor vuelve a estar listo,1
1834,El repartidor vuelve a estar listo,10
1834,El repartidor vuelve a estar listo,4
1834,Finalizó el envío del pedido,14
1835,Se asignó el rapartidor,1
1835,Comenzó el envio del pedido,12
1835,Comenzó el envio del pedido,3
1836,Se asignó el rapartidor,10
1836,Finalizó el envío del pedido,6
1837,Se asignó el rapartidor,4
1837,Finalizó el envío del pedido,5
1838,Comenzó el envio del pedido,4
1839,Finalizó el envío del pedido,9
1840,El repartidor vuelve a estar listo,11
1840,Comenzó el envio del pedido,15
1841,Se asignó el rapartidor,11
1841,Finalizó el envío del pedido,12
1842,Comenzó el envio del pedido,11
1842,Comenzó el envio del pedido,13
1843,Comenzó el envio del pedido,2
1845,El repartidor vuelve a estar listo,9
1845,Finalizó el envío del pedido,3
1845,Finalizó el envío del pedido,7
1846,Se asignó el rapartidor,9
1847,El repartidor vuelve a estar listo,6
1847,El repartidor vuelve a estar listo,5
1847,Comenzó el envio del pedido,9
1848,Se asignó el rapartidor,6
1848,El repartidor vuelve a estar listo,12
1848,El repartidor vuelve a estar listo,14
1849,Se asignó el rapartidor,5
1849,Finalizó el envío del pedido,15
1850,Se asignó el rapartidor,14
1850,Comenzó el envio del pedido,1
1850,Finalizó el envío del pedido,2
1851,Se asignó el rapartidor,12
1851,Finalizó el envío del pedido,4
1852,Finalizó el envío del pedido,13
1854,Comenzó el envio del pedido,8
1855,El repartidor vuelve a estar listo,3
1856,Se asignó el rapartidor,3
1856,Finalizó el envío del pedido,1
1856,Finalizó el envío del pedido,11
1857,Comenzó el envio del pedido,3
1857,El repartidor vuelve a estar listo,2
1857,Comenzó el envio del pedido,12
1858,Se asignó el rapartidor,2
1858,El repartidor vuelve a estar listo,7
1858,El repartidor vuelve a estar listo,15
1859,Comenzó el envio del pedido,2
1859,Se asignó el rapartidor,7
1859,Finalizó el envío del pedido,9
1860,Se asignó el rapartidor,15
1860,Finalizó el envío del pedido,8
1862,El repartidor vuelve a estar listo,13
1862,Comenzó el envio del pedido,15
1863,Se asignó el rapartidor,13
1863,El repartidor vuelve a estar listo,1
1864,Se asignó el rapartidor,1
1864,Comenzó el envio del pedido,6
1865,Comenzó el envio del pedido,1
1865,El repartidor vuelve a estar listo,4
1865,Finalizó el envío del pedido,12
1866,Se asignó el rapartidor,4
1866,El repartidor vuelve a estar listo,8
1867,Se asignó el rapartidor,8
1871,El repartidor vuelve a estar listo,11
1872,Se asignó el rapartidor,11
1872,El repartidor vuelve a estar listo,9
1873,Se asignó el rapartidor,9
1873,El repartidor vuelve a estar listo,12
1873,Finalizó el envío del pedido,3
1874,Se asignó el rapartidor,12
1874,Comenzó el envio del pedido,9
1876,Finalizó el envío del pedido,6
1876,Comenzó el envio del pedido,8
1877,Finalizó el envío del pedido,2
1878,Comenzó el envio del pedido,10
1879,Finalizó el envío del pedido,9
1880,Finalizó el envío del pedido,15
1880,Finalizó el envío del pedido,1
1880,Comenzó el envio del pedido,14
1882,Comenzó el envio del pedido,11
1885,El repartidor vuelve a estar listo,9
1886,Se asignó el rapartidor,9
1886,Comenzó el envio del pedido,5
1889,El repartidor vuelve a estar listo,6
1890,Se asignó el rapartidor,6
1890,El repartidor vuelve a estar listo,3
1891,Se asignó el rapartidor,3
1891,Comenzó el envio del pedido,6
1891,Finalizó el envío del pedido,8
1891,Comenzó el envio del pedido,9
1892,Comenzó el envio del pedido,3
1892,Finalizó el envío del pedido,14
1893,Finalizó el envío del pedido,10
1894,Comenzó el envio del pedido,13
1896,El repartidor vuelve a estar listo,2
1896,El repartidor vuelve a estar listo,1
1897,Se asignó el rapartidor,2
1898,Se asignó el rapartidor,1
1898,El repartidor vuelve a estar listo,15
1898,Finalizó el envío del pedido,9
1899,Se asignó el rapartidor,15
1900,Finalizó el envío del pedido,6
1901,Finalizó el envío del pedido,13
1901,Finalizó el envío del pedido,11
1902,Finalizó el envío del pedido,5
1904,El repartidor vuelve a estar listo,14
1905,Se asignó el rapartidor,14
1905,El repartidor vuelve a estar listo,9
1906,Se asignó el rapartidor,9
1906,El repartidor vuelve a estar listo,8
1906,Finalizó el envío del pedido,3
1907,Se asignó el rapartidor,8
1907,Comenzó el envio del pedido,12
1908,El repartidor vuelve a estar listo,10
1908,El repartidor vuelve a estar listo,13
1908,Comenzó el envio del pedido,2
1909,Se asignó el rapartidor,13
1910,Comenzó el envio del pedido,13
1910,Se asignó el rapartidor,10
1910,El repartidor vuelve a estar listo,6
1911,Se asignó el rapartidor,6
1913,Comenzó el envio del pedido,14
1915,Comenzó el envio del pedido,9
1917,Finalizó el envío del pedido,12
1919,El repartidor vuelve a estar listo,5
1919,Finalizó el envío del pedido,14
1920,Se asignó el rapartidor,5
1920,El repartidor vuelve a estar listo,11
1921,Comenzó el envio del pedido,5
1921,Se asignó el rapartidor,11
1921,El repartidor vuelve a estar listo,3
1922,Se asignó el rapartidor,3
1922,Comenzó el envio del pedido,11
1923,Comenzó el envio del pedido,3
1923,Comenzó el envio del pedido,6
1924,Finalizó el envío del pedido,9
1924,Comenzó el envio del pedido,7
1925,Finalizó el envío del pedido,2
1925,El repartidor vuelve a estar listo,14
1926,Se asignó el rapartidor,14
1926,Comenzó el envio del pedido,1
1927,El repartidor vuelve a estar listo,12
1928,Se asignó el rapartidor,12
1928,Comenzó el envio del pedido,8
1928,Finalizó el envío del pedido,6
1928,Finalizó el envío del pedido,13
1932,Finalizó el envío del pedido,8
1932,Finalizó el envío del pedido,1
1933,El repartidor vuelve a estar listo,9
1933,El repartidor vuelve a estar listo,6
1934,Se asignó el rapartidor,6
1935,Comenzó el envio del pedido,6
1935,Se asignó el rapartidor,9
1936,Comenzó el envio del pedido,9
1937,El repartidor vuelve a estar listo,8
1937,Finalizó el envío del pedido,3
1938,Se asignó el rapartidor,8
1938,El repartidor vuelve a estar listo,1
1938,Finalizó el envío del pedido,7
1939,Se asignó el rapartidor,1
1939,Comenzó el envio del pedido,14
1940,Comenzó el envio del pedido,1
1940,Finalizó el envío del pedido,5
1940,Finalizó el envío del pedido,11
1942,El repartidor vuelve a estar listo,2
1942,Comenzó el envio del pedido,12
1942,Comenzó el envio del pedido,4
1942,Comenzó el envio del pedido,10
1943,Se asignó el rapartidor,2
1944,Comenzó el envio del pedido,2
1945,Finalizó el envío del pedido,9
1947,El repartidor vuelve a estar listo,13
1948,Se asignó el rapartidor,13
1949,Finalizó el envío del pedido,1
1951,Finalizó el envío del pedido,14
1952,El repartidor vuelve a estar listo,3
1952,El repartidor vuelve a estar listo,7
1952,Finalizó el envío del pedido,6
1952,Finalizó el envío del pedido,10
1953,Se asignó el rapartidor,7
1954,Comenzó el envio del pedido,7
1954,Se asignó el rapartidor,3
1955,El repartidor vuelve a estar listo,9
1955,Finalizó el envío del pedido,12
1955,Comenzó el envio del pedido,3
1956,Se asignó el rapartidor,9
1957,Comenzó el envio del pedido,9
1959,El repartidor vuelve a estar listo,11
1959,El repartidor vuelve a estar listo,1
1960,Se asignó el rapartidor,11
1960,El repartidor vuelve a estar listo,5
1961,Comenzó el envio del pedido,11
1961,Se asignó el rapartidor,1
1961,Finalizó el envío del pedido,4
1961,Finalizó el envío del pedido,7
1962,Se asignó el rapartidor,5
1962,Comenzó el envio del pedido,1
1962,El repartidor vuelve a estar listo,10
1963,Comenzó el envio del pedido,5
1963,Se asignó el rapartidor,10
1963,Comenzó el envio del pedido,8
1963,Finalizó el envío del pedido,2
1964,El repartidor vuelve a estar listo,14
1964,Comenzó el envio del pedido,10
1964,Finalizó el envío del pedido,3
1965,Se asignó el rapartidor,14
1966,Comenzó el envio del pedido,14
1968,El repartidor vuelve a estar listo,12
1968,Finalizó el envío del pedido,5
1969,Se asignó el rapartidor,12
1969,El repartidor vuelve a estar listo,7
1969,Comenzó el envio del pedido,15
1969,Finalizó el envío del pedido,10
1970,Comenzó el envio del pedido,12
1970,Se asignó el rapartidor,7
1970,El repartidor vuelve a estar listo,6
1970,Finalizó el envío del pedido,9
1971,Comenzó el envio del pedido,7
1971,Se asignó el rapartidor,6
1971,Finalizó el envío del pedido,14
1972,Comenzó el envio del pedido,6
1972,Finalizó el envío del pedido,1
1974,El repartidor vuelve a estar listo,5
1974,El repartidor vuelve a estar listo,3
1975,Se asignó el rapartidor,3
